DFH 191E|Marine Safety I|English|0|4|||
DFH 191E|Marine Safety I|English|0|4|||
DFH 201E|Basic Swimming Skills|English|0|0|||
DFH 201E|Basic Swimming Skills|English|0|0|||
DFH 202E|Ship Emergency Response|English|1,5|2|||
DFH 202E|Ship Emergency Response|English|1,5|2|||
DFH 203E|Basic Swimming Skills|English|1|1|||
DFH 203E|Basic Swimming Skills|English|1|1|||
DFH 211E|Rowing and Canoe-Kayak Sports|English|2|2|||
DFH 211E|Rowing and Canoe-Kayak Sports|English|2|2|||
DFH 212E|Human Resources Management in Maritime|English|2|3|||
DFH 212E|Human Resources Management in Maritime|English|2|3|||
DFH 221E|Maritime English I|English|2,5|3|||
DFH 222E|Maritime English II|English|2|2|||
DFH 223E|Maritime Safety III|English|1,5|2|||
DFH 223E|Maritime Safety III|English|1,5|2|||
DFH 224E|Economic Geography|English|2|2|||
DFH 224E|Economic Geography|English|2|2|||
DFH 225E|Turkish Maritime History and Culture|English|2|3|||
DFH 225E|Turkish Maritime History and Culture|English|2|3|||
DFH 226E|Economic Geography|English|3|3|||
DFH 226E|Economic Geography|English|3|3|||
DFH 228E|Denizcilik Psikolojisi|English|3|4|||
DFH 228|Maritime Psychology|Türkçe|3|4|||
DFH 231E|Transportation Systems|English|2|3|||
DFH 232E|Business Logistics|English|2|3|||
DFH 241E|Marine Environment Protection|English|2|3|||
DFH 242E|General English-II|English|2|2|||
DFH 251E|General English I|English|2|2|DFH 254E|Maritime Conventions|English|2|3||| Uluslararası sözleşmeler terminolojisi. Denizcilik örgütleri, örgüt oluşumu, kurumsallaşma ve tanınması. Birleşmiş Milletler Örgütü ve Uluslararası Denizcilik Örgütü (IMO). IMO yapısı ve organları. IMO Sözleşme yapma usulleri. IMO Uluslararası Denizcilik Sözleşmeleri ve Kodları. Denizcilik ile ilgili diğer ulusal ve uluslararası organizasyonlar ve ilgili anlaşmalar. Ulusal denizcilik mevzuatı tanıtılması.
DFH 254E|Maritime Conventions|English|2|3|||
DFH 261E|Sailing|English|2|2|||
DFH 261E|Sailing|English|2|2|||
DFH 278E|Maritime Economics|English|2|3|||
DFH 281E|Marine Environmental Chemistry|English|3|5|DFH 281E|Marine Environmental Chemistry|English|3|5||| Deniz suyunun bileşenleri, kimyasal ve fiziksel özellikleri. Tuzluluk, sıcaklık ve yoğunluk kavramları. Deniz suyunda eriyik halde bulunan oksijen ve diğer gazlar. İz elementler ve ışınetkin izleyiciler. Karbondioksit ve karbon sistemler. İklim değişikliği. Organik maddeler. Ph ve denizel asitleşme. Deniz suyunda besleyici öğeler. Fosfor, nitrojen ve silikon. Besleyici öğeler ve su kalitesi. Atık su temizleme üniteleri. Gemi ve tersane kaynaklı deniz kirliliği. Tehlikeli maddeler. Boya kaynaklı kirlilik. Korozyon ve kontrolü. Yakıt ve yağ kirliliği. Deniz kirliliğinin önlenmesi konusunda ulusal ve uluslararası çerçeve.
DFH 281E|Marine Environmental Chemistry|English|3|5|||
DFH 282E|Fluid Mechanics|English|2|3|||
DFH 282E|Fluid Mechanics|English|2|3|||
DFH 291E|Marine Safety II|English|0|3|||
DFH 291E|Marine Safety II|English|0|3|||
DFH 292E|Marine Safety III|English|0|2|||
DFH 292E|Marine Safety III|English|0|2|||
DFH 321E|Organizational Management and Behavior in Maritime|English|2|3|||
DFH 331E|International Relations and Maritime Policies|English|2|3|||
DFH 341E|Fluid Mechanics|English|2|3|||
DFH 351E|Shipping Finance|English|2|3|||
DFH 361E|Ship Supply Chain Management|English|2|3|||
DFH 361E|Ship Supply Chain Management|English|2|3|||
DFH 401E|Research Method and Statistics|English|2,5|4|||
DFH 401E|Research Method and Statistics|English|2,5|4|||
DFH 402E|Maritime Security and Quality Management Systems|English|2|3|||
DFH 411E|Commercial Ship Management|English|2|4|||
DFH 412E|Maritime Safety|English|2|4|||
DFH 414E|Port Management|English|2|3|||
DFH 421E|Seafarer's Health and Safety|English|2|3|||
DFH 421E|Seafarer's Health and Safety|English|2|3|||
DFH 422E|Marine Accidents and Safety Culture|English|2|3|||
DFH 422E|Marine Accidents and Safety Culture|English|2|3|||
DFH 430E|Profes. Maritime Communication|English|3|4|||
DFH 431E|Effective Communication|English|2|3|||
DFH 431E|Effective Communication|English|2|3||| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
DFH 432E|Introduction to Maritime Traffic Engineering|English|2|3|||
DFH 432E|Introduction to Maritime Traffic Engineering|English|2|3|||
DFH 441E|Managerial Behaviour and Performance in Maritime|English|2|3|||
DFH 441E|Managerial Behaviour and Performance in Maritime|English|2|3|||
DFH 442E|Cargo Pumps|English|2|3|||
DFH 452E|Deck Machinery|English|2|3|||
DFH 452E|Deck Machinery|English|2|3|||
DFH 462E|Sea Ice|English|2|3|||
DFH 472E|Ticari Deniz İşletmeciliği|English|3|4|||
DFH 472|Commercial Ship Management|Türkçe|3|4|||
DFH 474E|Managerial Behaviour and Performance in Maritime|English|3|4|||
DFH 474E|Managerial Behaviour and Performance in Maritime|English|3|4|||
DFH 476E|Effective Communication|English|3|4|||
DFH 476E|Effective Communication|English|3|4|||
DFH 478E|Passenger Ship Operat.|English|2|2|||
DFH 482E|Cargo Handling Simulator|English|2|2|||
DFH 482|Cargo Handling Simulator|Türkçe|2|2|||
DFH 484E|Marine Insurances|English|2|2|||
DFH 484E|Marine Insurances|English|2|2|||
DFH 486E|Chartering|English|2|2|||
DFH 488E|Ice Navigation|English|2|2|||
DFH 489E|Energy Management|English|2|3|||
DFH 490E|E-Seyir Sistemleri|English|2|2||| Temel radar teorisi. Radar kontrolleri. Radar Plotlaması ve uygulamaları. Otomatik Plotlama Cihazı (ARPA). ARPA sembol ve kontrolleri, Radar ve ARPA’nın emniyetli seyir içinde kullanılması. Elektronik haritalar ve ECDIS. Otomatik Tanımlama Sistemi (AIS). Uzak Mesafeden Gemileri Tanımlanma ve Takip Sistemi (LRIT). Sefer Veri Kayıtçıları (VDR). IMO Performans Standartları. Entegre Köprüüstü Sistemleri. E-Seyir uygulamaları.
DFH 490|E-Navigation Systems|Türkçe|2|2|||
DFH 491E|Maritime Security|English|2|3|||
DFH 494E|Intercult.Comm.in Marit.Domain|English|2|2|||
DFH 495E|Seafarer's Health and Safety|English|3|4|||
DFH 495E|Seafarer's Health and Safety|English|3|4|||
DFH 496E|Computational Navigation Operations|English|2|2|DFH 497E|Org.Mngt &amp;Behavior in Maritime|English|3|4||| Yönetimin temel unsurları. Örgüt kavramı ve çeşitleri. Gemi organizasyonu ve denizcilikteki örgütler. Kişilik ve kişilik tipleri. Algılama, atfetme ve öğrenme. İş tatmini, örgütsel bağlılık ve motivasyon. Grup oluşumu, grupla çalışma teknikleri ve takım çalışması. Liderlik ve yaklaşımları. Çatışma ve müzakere. Örgütsel çevre ve teknoloji. Örgüt kültürü ve iletişim. Örgütsel değişim ve örgüt geliştirimi. Stres ve yönetimi. Sosyal sorumluluk ve etik.
DFH 496E|Computational Navigation Operations|English|2|2|||
DFH 497E|Org.Mngt &amp;Behavior in Maritime|English|3|4|DFH 498|Hızlı Okuma Teknikleri|Türkçe|3|4||| Her öğrenci eğitimi boyunca pek çok ders notun, ders kitabı ve yardımcı kitapları okumak zorundadır. Bunları kısa zamanda anlayarak okuyabilmesi için hızlı okuma öğrenmek zorundadır. Öncelikle öğrencilerdeki yavaş okuma alışkanlıkları belirlenecektir. Yavaş okuma alışkanlıklarını terk etme teknikleri, hızlı okuma türleri, gözü hızlı okumaya alıştırma teknikleri, geniş alanı görme teknikleri, son olarak üç veya dört kelimeyi blok okumayı öğrenip temel tekniklerini uygulayabileceklerdir.
DFH 498E|Sepeed Reading Techniques|English|3|4|||
DFH 498E|Sepeed Reading Techniques|English|3|4|||
DFH 499E|Leadership and Crisis Management|English|3|4|||
DFH 499E|Leadership and Crisis Management|English|3|DFH 499E|Leadership and Crisis Management|English|3|4||| Liderlik kavramı, Liderlik çeşitleri, liderlik ve yönetim becerilerinin kullanılması Acil durumlarda Köprüsütü Takım Çalışması ve Liderlik, Kriz Yönetimi, acil durumlar ve acil durum prosedürleri, acil durumlarda iletişim, Topluluk yönetimi, Gemilerde kriz durumlarında stres yönetimi, Kriz yönetiminde örgütleme ve eğitim. Gemilerde risk değerlendirmesi ve yönetimi.
DNK 201E|Dynamics|English|3|5|||
DNK 201E|Dynamics|English|3|5|||
DNK 203E|Dynamics|English|4|6|( ( FIZ 101 MIN. DD veya FIZ 101E MIN. DD ) veya ( FIZ 111 MIN. DD veya FIZ 111E MIN. DD ) ) Ve( ( MAT 101 MIN. DD veya MAT 101E MIN. DD ) veya ( MAT 103 MIN. DD veya MAT 103E MIN. DD ) veya ( MAT 111 MIN. DD veya MAT 111E MIN. DD ) ) |Yok|
DNK 203E|Dynamics|English|4|6|( ( FIZ 101 MIN. DD veya FIZ 101E MIN. DD ) veya ( FIZ 111 MIN. DD veya FIZ 111E MIN. DD ) ) Ve( ( MAT 101 MIN. DD veya MAT 101E MIN. DD ) veya ( MAT 103 MIN. DD veya MAT 103E MIN. DD ) veya ( MAT 111 MIN. DD veya MAT 111E MIN. DD ) ) |Yok| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
DNK 205E|Dynamics|English|3|3,5|||
DNK 205E|Dynamics|English|3|3,5|||
DUI 101E|Seamanship|English|4|6|||
DUI 102E|Introduction to Navigation|English|2,5|5|||
DUI 103E|Seamanship|English|3,5|6|||
DUI 111E|Introduction to Maritime Transportation Management Engineering and Ethics|English|1,5|3|||
DUI 112E|Watchkeeping I|English|2|3|||
DUI 113E|Int.toMarit.Trnsp.Mng.Eng.&amp;Eth|English|2|3|||
DUI 201E|Terrestrial Navigation|English|3|4|||
DUI 201E|Terrestrial Navigation|English|3|4|||
DUI 202E|Electronic Navigation|English|2,5|3,5|||
DUI 206E|Astronomy|English|2,5|4|||
DUI 206E|Astronomy|English|2,5|4|||
DUI 208E|Cargo&amp;Crew Safety|English|2|3,5|||
DUI 211E|Ship Construction and Stability|English|3|3|||
DUI 212E|Cargo Handling and Stowage I|English|2|3|||
DUI 213E|Ship Constrct.and Stability|English|2,5|5|||
DUI 214E|Astronomy|English|1,5|4|||
DUI 214E|Astronomy|English|1,5|4|||
DUI 215E|Terrestrial Navigation|English|2,5|4|||
DUI 231EL|Marine Communication Lab.|English|1|2|||
DUI 231E|Marine Communication|English|2|3|||
DUI 232E|Marine Electronics|English|1,5|2,5|||
DUI 232E|Marine Electronics|English|1,5|2,5|||
DUI 241E|Onboard Training I|English|0|5|||
DUI 241E|Onboard Training I|English|0|5||| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
DUI 251E|Meteorology|English|2|3|||
DUI 251E|Meteorology|English|2|3|||
DUI 301E|E-Navigation Systems|English|2,5|4|||
DUI 302E|Onboard Training III|English|15|30|||
DUI 305E|Ship Hndl.and Manouvering|English|2|4|||
DUI 311E|Celestial Navigation|English|2,5|4|||
DUI 311E|Celestial Navigation|English|2,5|4|||
DUI 321E|Maritime Law I|English|2|3|||
DUI 321E|Maritime Law I|English|2|3|||
DUI 331E|Watchkeeping II|English|2|3|||
DUI 331E|Watchkeeping II|English|2|3|||
DUI 341E|Maritime Practical Studies|English|2,5|5|||
DUI 351E|Onboard Training II|English|0|5|||
DUI 351E|Onboard Training II|English|0|5|||
DUI 361E|Technical Ship Management|English|2|3|||
DUI 371E|Watchkeeping II|English|2,5|4,5|||
DUI 381E|Ship Repair Operations|English|2|3|||
DUI 381E|Ship Repair Operations|English|2|3|||
DUI 385E|Environmental Management for Ship Operations|English|2|3|||
DUI 385E|Environmental Management for Ship Operations|English|2|3|||
DUI 387E|Tug &amp; Mooring Operations|English|2|3|||
DUI 392E|Long Term SeaTraining(6Months)|English|12|30|DUI 393E|Long Term SeaTraining(6Months)|English|8|31,5| ( DUI 103 MIN. DD veya DUI 103E MIN. DD ) Ve ( DFH 113E MIN. DD veya DFH 113 MIN. DD ) Ve ( DFH 112 MIN. DD veya DFH 112E MIN. DD ) Ve ( DUI 112 MIN. DD veya DUI 112E MIN. DD ) |Yok| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
DUI 393E|Long Term SeaTraining(6Months)|English|8|31,5|||
DUI 401E|Ship Handling and Manouevring|English|2,5|4|||
DUI 402E|Maritime Law II|English|3|4|DUI 405|Gemi Makinaları|Türkçe|2|3||| Gemi makineleri ve sınıflandırılması. Ana makineler; dizel makineler, (buhar kazanları dahil) buhar ve gaz türbinleri. Gemi yardımcı makineleri ve sistemleri; pompalar, sintine separatörleri, yağlama yağı ve yakıt separatörleri, hava kompresörleri, soğutma (buzluk) sistemleri ve iklimlendirme, tatlı su üretme cihazları (evaporatörler), pis su üniteleri, çöp yakma kazanları (insineratörler) ve gemi devreleri. Güverte makine ve sistemleri tanıtımı. Yağlama yağı, yakıt ve su sarfiyatları. Gemi manevra sistemlerinin tanıtımı.
DUI 402E|Maritime Law II|English|3|4|||
DUI 405E|Marine Engines|English|2|3|||
DUI 405E|Marine Engines|English|2|3|||
DUI 407E|Cargo Handl and Stowage|English|2,5|4,5|||
DUI 411E|Cargo Handling Stowage II|English|2,5|4|||
DUI 411E|Cargo Handling Stowage II|English|2,5|4|||
DUI 431E|Marine Engines|English|2|3|||
DUI 431E|Marine Engines|English|2|3|||
DUI 432E|Ship Management and Leadership|English|2,5|4|||
DUI 432E|Ship Management and Leadership|English|2,5|4|||
DUI 432|Gemi Yönetimi ve Liderlik|Türkçe|2,5|4||| Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
DUI 442E|Meteorology and Oceanography|English|1,5|2|||
DUI 442E|Meteorology and Oceanography|English|1,5|2|||
DUI 451E|Cargo Handling Simulator|English|1|3|||
DUI 461E|Ship Surveying Procedures|English|2|3|||
DUI 472E|Oceanography|English|1,5|4|||
DUI 472E|Oceanography|English|1,5|4|||
DUI 474E|Bridge Team and Resource Management|English|2|4|||
DUI 474E|Bridge Team and Resource Management|English|2|4|||
DUI 4901E|MaritimeTrans.Mng.Eng.Design I|English|4|8|||
DUI 4901E|MaritimeTrans.Mng.Eng.Design I|English|4|8|||
DUI 4902E|MaritimeTrans.Mng.Eng.DesignII|English|4|8|||
DUI 4902E|MaritimeTrans.Mng.Eng.DesignII|English|4|8|||
DUI 492E|Graduation Project|English|3|8|||
DUI 492E|Graduation Project|English|3|8|||
EAS 107|Statics|English|3|6|||
EAS 111|Technical Drawing|English|2|0|||
EAS 112|Technical Drawing|English|2|0|||
EAS 150|Graphic Communications|English|2|0|||
ECN 101E|Principles of Microeconomics|English|3,5|6,5|||
ECN 102E|Principles of Macroeconomics|English|3,5|7,5|||
ECN 103E|Markets and Ethics|English|3|5,5|||
ECN 104E|Markets and Ethics|English|2|5,5|||
ECN 105E|Principles of Microeconomics|English|3,5|6,5|||
ECN 201E|Intermediate Microeconomics|English|3,5|8|||
ECN 201|Intermediate Microeconomics|Türkçe|3,5|8|||
ECN 202E|Intermediate Macroeconomics|English|3,5|8|||
ECN 203E|Introduction to Law|English|3|4|||
ECN 205E|Statistics I|English|3|5|||
ECN 206E|Statistics II|English|3|7|||
ECN 207E|Mathematical Economics|English|3,5|8|||
ECN 208E|Public Economics|English|3|7|||
ECN 209E|Statistics I|English|3,5|5|||
ECN 210E|Financial Accounting|English|3|7|||
ECN 211E|Statistical Meth. in Economics|English|4|9|||
ECN 212E|Statistics II|English|3,5|7|||
ECN 301E|Econometrics I|English|3,5|8|||
ECN 302E|Econometrics II|English|3,5|8|||
ECN 303E|Development Economics|English|3|7|||
ECN 304E|Economics of Growth|English|3|5|||
ECN 305E|Industrial Organisation|English|3|7|||
ECN 306E|Econom. of Innov.&amp;Tech.Change|English|3|5|||
ECN 307E|Game Theory|English|3|6|||
ECN 308E|Competition Law and Policy|English|3|7|||
ECN 309E|Money, Banking&amp;Financial Mark.|English|3|7|||
ECN 310E|Institutional Economics|English|3|5|||
ECN 311E|International Trade|English|3|7|||
ECN 312E|International Finance|English|3|7|||
ECN 314E|Financial Economics|English|3|7|||
ECN 401E|Turkish Economy|English|3|7|||
ECN 402E|Project Appraisal|English|3|6,5|||
ECN 405E|Microeconometrics|English|3|5,5|||
ECN 407E|Time Series Econometrics|English|3|5,5|||
ECN 410E|Energy Economics|English|3|5,5|||
ECN 411E|Transport Economics|English|3|5,5|||
ECN 412E|Environmental Economics|English|3|5,5|||
ECN 413E|Health Economics|English|3|5,5|||
ECN 414E|Economics of Education|English|3|5,5|||
ECN 415E|Urban Economics|English|3|5,5|||
ECN 420E|Behavioural Economics|English|3|5,5|||
ECN 421E|Experimental Economics|English|3|5,5|||
ECN 422E|Economics and Psychology|English|3|5,5|||
ECN 430E|Income Distribution &amp; Poverty|English|3|5,5|||
ECN 431E|Europ.Economics &amp; Institutions|English|3|5,5|||
ECN 432E|Labor Economics|English|3|7|||
ECN 433E|Regulatory Econ.&amp; Reg. Markets|English|3|5,5|||
ECN 4902E|Graduation Project|English|4|7,5|||
ECN 492E|Graduation Project|English|3|6,5|||
ECO 101|Principles of Microeconomics|English|3|0|||
ECO 102|Principles of Macroeconomics|English|3|0|||
ECO 103|Introduction to Economics|English|3|0|||
ECO 201|Intermediate Microeconomics|English|3|0|||
ECO 203|Mathematical Economics|English|3|0|||
ECO 204|International Trade|English|3|0|||
ECO 205|Econometrics I|English|3|6|||
ECO 206|Econometrics II|English|3|0|||
ECO 208|Game Theory|English|3|0|||
ECO 210|Income Distribution and Poverty|English|3|0|||
ECO 212|Environmental Economics|English|3|0|||
ECO 214|Introduction to Turkish Law|English|3|0|||
ECO 300|International Finance|English|3|0|||
ECO 301|Economics of Development|English|3|0|||
ECO 302|Directed Reading for Senior Seminar|English|3|0|||
ECO 303|Applied Econometrics|English|3|0|||
ECO 304|Turkish Economy|English|3|0|||
ECO 305|Economic Globalization|English|3|0|||
ECO 306|Industrial Organization|English|3|0|||
ECO 307|European Economy ve Turkey|English|3|0|||
ECO 308|Current Issues in World Economy|English|3|0|||
ECO 310|Technology and Development|English|3|0|||
ECO 311|Global Change|English|3|0|||
ECO 313|Chemistry and Society|English|3|0|||
EEE 101E|Intr.Elect.&amp;Elec.Eng.&amp;Eng.Eth.|English|2|4|||
EEE 110E|Intr. to Prog. Language (C)|English|2|4,5|||
EEE 205E|Introduction to Logic Design|English|3|5|||
EEE 206E|Signal Processing&amp;Linear Syst.|English|4|6|||
EEE 210E|Differential Equations|English|3|5|||
EEE 211E|Basics of Electrical Circuits|English|3|5|||
EEE 212E|Electromagnetic Theory I|English|4|6|||
EEE 221E|Basics of Elec. Circuits Lab.|English|1|2|||
EEE 225E|Introduction to Electronics|English|3|4,5|||
EEE 232E|Circuit and System Analysis|English|3|6|||
EEE 262E|Fundamentals of Electronics|English|4|6|||
EEE 271E|Probability and Statistics|English|3|5|||
EEE 281E|Linear Algebra &amp; Applications|English|3|6|||
EEE 307E|Communication I|English|3|6|||
EEE 311E|Numerical Analysis with Python|English|3|6|||
EEE 315E|Intr.to Electronics Laboratory|English|1|3|||
EEE 324E|Logic Design Lab.|English|1|4|||
EEE 4901E|Elect.&amp;Comm. Eng. Design I|English|4|5,5|||
EEE 4902E|Elect.&amp;Comm. Eng. Design II|English|4|12|||
EEF 110E|Programlama Diline Giriş(C)|English|2|4,5|||
EEF 110|Intr. to Prog. Language (C)|Türkçe|EEF 205|Lojik Tasarıma Giriş|Türkçe|3|5||| Lojik Sistemler ve İkili Sayılar. Boole Cebrinin Aksiyomlar ile Tanımı. Boole Fonksiyonları. Boole Fonksiyonlarının İndirgenmesi. Lojik Kapılar. Donanım Tanımlama Dilleri (HDL). Kombinezonsal Devrelerin Analiz ve Tasarımı. HDL ile kombinezonsaI devre tasarım örnekleri. Boole Fonksiyonlarının orta (MSl) ölçekli tümdevre elemanları ile gerçeklenmesi. HDL ile MSl elemanlarını kullanarak Boole fonksiyonlarının gerçekleştirilmesi. Bellek Elemanları: Tutucular, Flip-Flop'lar, SR ve D Tutucunun HDL Modelleri. Senkron Ardışıl Devrelerin Analiz ve Tasarımı. Sonlu durum makinelerinin HDL Modelleri.
EEF 205E|Introduction to Logic Design|English|3|5|||
EEF 205E|Introduction to Logic Design|English|3|5|||
EEF 206E|Signal Processing&amp;Linear Syst.|English|4|6|||
EEF 206E|Signal Processing&amp;Linear Syst.|English|4|6|||
EEF 210E|Diferansiyel Denklemler|English|3|5|||
EEF 210|Differential Equations|Türkçe|3|5|||
EEF 211E|Elektrik Devre Temelleri|English|3|5|||
EEF 211|Basics of Electrical Circuits|Türkçe|3|5|||
EEF 212E|Elektromagnetik Teori I|English|4|6|||
EEF 212|Electromagnetic Theory I|Türkçe|4|6|||
EEF 221E|Basics of Elec. Circuits Lab.|English|1|2|||
EEF 221E|Basics of Elec. Circuits Lab.|English|1|2|||
EEF 232E|Devre ve Sistem Analizi|English|3|6|||
EEF 232|Circuit and System Analysis|Türkçe|3|6|||
EEF 262E|Fundamentals of Electronics|English|4|6|||
EEF 262E|Fundamentals of Electronics|English|4|6|||
EEF 271E|Olasılık ve İstatistik|English|3|5|||
EEF 271|Probability and Statistics|Türkçe|3|5|||
EEF 281E|Linear Algebra &amp; Applications|English|3|6|||
EEF 281E|Linear Algebra &amp; Applications|English|3|6|||
EEF 311E|Python ile Sayısal Analiz|English|3|6|EEF 311E|Python ile Sayısal Analiz|English|3|6| ( MAT 102 MIN. DD veya MAT 102E MIN. DD ) veya ( MAT 104 MIN. DD veya MAT 104E MIN. DD ) veya ( MAT 287 MIN. DD veya MAT 287E MIN. DD ) |Yok| Temel seviye Python programlama. Sayısal Yöntemlerin tanımı ve özellikle mühendislik uygulamalarındaki kullanımının açıklanması. Lineer ve lineer olmayan denklem sistemi çözümleri, yaklaşım yöntemleri, interpolasyon, lineer regresyon, kök bulma, sayısal türev ve integrasyon, başlangıç değer problemleri. Sayısal yöntemlerin Python programlama teknikleriyle uygulanması.
EEF 311|Numerical Analysis with Python|Türkçe|3|6|EFN 102E|Principles of Macroeconomics|English|3,5|7,5||| -
EFN 102E|Principles of Macroeconomics|English|3,5|7,5|||
EFN 103E|Markets and Ethics|English|3|5,5|||
EFN 105E|Principles of Microeconomics|English|3,5|6,5|||
EFN 201E|Intermediate Microeconomics|English|3,5|8|||
EFN 202E|Intermediate Macroeconomics|English|3,5|8|||
EFN 205E|Business Finance|English|3|8|||
EFN 207E|Business Law|English|3|4|||
EFN 210E|Financial Accounting|English|3|7|||
EFN 211E|Statistical Meth. in Economics|English|4|9|||
EFN 224E|Cost Accounting|English|3|6|||
EFN 301E|Econometrics I|English|3,5|8|||
EFN 302E|Econometrics II|English|3,5|8|||
EFN 305E|Industrial Organisation|English|3|7|||
EFN 306E|Financial Markets&amp;Institutions|English|3|6|||
EFN 307E|Game Theory|English|3|6|||
EFN 308E|Financial Econometrics|English|3|6|||
EFN 309E|Investment and Portfolio Mng.|English|3|6|||
EFN 312E|International Finance|English|3|7|||
EFN 403E|Bank Management|English|3|6|||
EFN 404E|Derivatives &amp; Risk Management|English|3|6|||
EFN 412E|Environmental Economics|English|3|5,5|||
EFN 418E|Machine Learning for Bus.Decis|English|3|5|||
EFN 424E|Financial Management|English|3|4|||
EFN 432E|Labor Economics|English|3|7|||
EFN 4902E|Graduation Project|English|4|7,5|||
EGC 301E|Introduction to Earth System Science|English|3|4|||
EGC 302E|Earth Data: Tools for Observation, Analysis and Visualization|English|3|4|||
EHB 101E|Int.toElctr.&amp;Comm.Eng.&amp;Eng.Eth|English|2|4,5|||
EHB 101E|Int.toElctr.&amp;Comm.Eng.&amp;Eng.Eth|English|2|4,5|||
EHB 110E|Intr to Sci&amp;Eng Comp (C)|English|3|4,5|||
EHB 111E|Introduction to Electronics and Communication Engineering|English|1|1|||
EHB 121E|Fundamentals of Engineering Design|English|2|4|||
EHB 205E|Introduction to Logic Design|English|3|5|||
EHB 206E|Signal Processing&amp;Linear Syst.|English|3|5|||
EHB 208E|Data Structures &amp; Programming|English|3|5|||
EHB 208E|Data Structures &amp; Programming|English|3|5|||
EHB 211E|Basics of Electrical Circuits|English|3|5|EHB 211E|Basics of Electrical Circuits|English|3|5| ( MAT 281 MIN. DD veya MAT 281E MIN. DD ) veya ( EEF 281 MIN. DD veya EEF 281E MIN. DD ) |Yok| Fiziksel elektrik devreleri. Elektrik devre elemanları ve devrelerin matematiksel modelinin elde edilmesi. Güç ve enerji fonksiyonları. Aktif ve pasif eleman tanımları. Devre teorisinin aksiyomları, tanımsız büyüklükleri. Kirchhoff yasalarına ilişkin denklemlerin yazılması. Graf teorisinin temel tanımları. Devre grafları. Graf matrisleri. Tellegen Teoremi. İki ve çok uçlu devre elemanları: direnç, kapasite, endüktans, memristör. Direnç devrelerine ilişkin devre denklemlerinin elde edilmesi: Kiriş akımları, Dal Gerilimleri, Çevre akımları ve düğüm gerilimleri yöntemleri. Lineer olmayan direnç devrelerinin incelenmesi: Çalışma noktasının ve küçük işaret eşdeğer devresinin elde edilmesi. Thevenin ve Norton teoremleri. Dinamik (RLC) devrelerin incelenmesi: durum denklemleri yöntemi. Birinci mertebeden durum denklemlerinin çözümü.
EHB 211E|Basics of Electrical Circuits|English|3|5|||
EHB 212E|Intr.to Electromagnetic Fields|English|3|5|||
EHB 212E|Intr.to Electromagnetic Fields|English|3|5|||
EHB 221E|Basics of Elec. Circuits Lab.|English|1|2|||
EHB 221E|Basics of Elec. Circuits Lab.|English|1|2|||
EHB 222E|Introduction to Electronics|English|3|4,5|||
EHB 222E|Introduction to Electronics|English|3|4,5|||
EHB 227E|Introduction to Optics|English|3|5|||
EHB 227E|Introduction to Optics|English|3|5|||
EHB 231E|Electronics I|English|3|EHB 232|Devre ve Sistem Analizi|Türkçe|3|5|( ( MAT 201 MIN. DD veya MAT 201E MIN. DD ) veya ( MAT 210 MIN. DD veya MAT 210E MIN. DD ) veya ( KON 201 MIN. DD veya KON 201E MIN. DD ) veya ( EEF 210E MIN. DD veya EEF 210 MIN. DD ) veya ( EEF 210E MIN. DD veya EEF 210 MIN. DD ) ) Ve( ( EHB 211 MIN. DD veya EHB 211E MIN. DD ) veya ( EEF 211E MIN. DD veya EEF 211 MIN. DD ) veya ( EEF 211E MIN. DD veya EEF 211 MIN. DD ) ) |Yok| Yüksek mertebeden dinamik devrelerde durum denklemleri. Durum geçiş matrisi ve özellikleri. Öz çözüm, zorlanmış çözüm ve tam çözüm. Sinüzoidal sürekli hal. Dinamik devrelerin ve sistemlerin durum denklemlerinin jw-domeninde elde edilmesi. Fazörler. Kompleks Güç. Üç-fazlı sistemler. Dinamik devrelerin ve sistemlerin durum ve çıkış denklemlerinin s-domeninde elde edilmesi. Empedans ve admitans kavramı. Kararlılık ve Routh kriteri. Devre fonksiyonları ve parametreleri. Blok ve işaret akış diyagramları. Bode diyagramları.
EHB 232E|Circuit and System Analysis|English|3|5|||
EHB 232E|Circuit and System Analysis|English|3|5|||
EHB 235E|Theory of Complex Functions|English|3|5|||
EHB 235E|Theory of Complex Functions|English|3|5|||
EHB 252E|Signals and Systems|English|3|4|||
EHB 252E|Signals and Systems|English|3|4|||
EHB 262E|Electronics II|English|3|5|||
